idcidade,Municipio,idm_ioibge,Area_MUN,idestado,estado,idmicro,mic_regiao,idmeso,mes_regiao,capital,populacao,fonte,NomeDSEI,StatusDSEI,NumDSEI
BR412690,Tapira,4126900,434.371,BR41,PR,BR41002,Umuarama,BR4101,Noroeste Paranaense,0,5851,IBGE (2015), ,,0
BR412720,Terra Boa,4127205,320.85,BR41,PR,BR41005,Campo Mourão,BR4102,Centro Ocidental Paranaense,0,16781,IBGE (2015), ,,0
BR412730,Terra Rica,4127304,700.599,BR41,PR,BR41001,Paranavaí,BR4101,Noroeste Paranaense,0,16326,IBGE (2015), ,,0
BR412740,Terra Roxa,4127403,800.807,BR41,PR,BR41022,Toledo,BR4106,Oeste Paranaense,0,17517,IBGE (2015),Interior Sul,Integral,1
BR412770,Toledo,4127700,1196.999,BR41,PR,BR41022,Toledo,BR4106,Oeste Paranaense,0,132077,IBGE (2015), ,,0
BR412785,Três Barras do Paraná,4127858,504.171,BR41,PR,BR41023,Cascavel,BR4106,Oeste Paranaense,0,12227,IBGE (2015),Interior Sul,Integral,1
BR412790,Tuneiras do Oeste,4127908,698.871,BR41,PR,BR41003,Cianorte,BR4101,Noroeste Paranaense,0,8860,IBGE (2015), ,,0
BR412795,Tupãssi,4127957,310.909,BR41,PR,BR41022,Toledo,BR4106,Oeste Paranaense,0,8261,IBGE (2015), ,,0
BR412800,Ubiratã,4128005,652.581,BR41,PR,BR41004,Goioerê,BR4102,Centro Ocidental Paranaense,0,21864,IBGE (2015), ,,0
BR412810,Umuarama,4128104,1232.767,BR41,PR,BR41002,Umuarama,BR4101,Noroeste Paranaense,0,108218,IBGE (2015), ,,0
BR412830,Uniflor,4128302,94.819,BR41,PR,BR41006,Astorga,BR4103,Norte Central Paranaense,0,2593,IBGE (2015), ,,0
BR412855,Vera Cruz do Oeste,4128559,327.09,BR41,PR,BR41024,Foz do Iguaçu,BR4106,Oeste Paranaense,0,8998,IBGE (2015),Interior Sul,Integral,1
BR412860,Verê,4128609,311.801,BR41,PR,BR41026,Francisco Beltrão,BR4107,Sudoeste Paranaense,0,7799,IBGE (2015), ,,0
BR412862,Alto Paraíso,4128625,967.772,BR41,PR,BR41002,Umuarama,BR4101,Noroeste Paranaense,0,3077,IBGE (2015), ,,0
BR412865,Virmond,4128658,243.173,BR41,PR,BR41029,Guarapuava,BR4108,Centro-Sul Paranaense,0,4085,IBGE (2015),Interior Sul,Integral,1
BR412870,Vitorino,4128708,308.218,BR41,PR,BR41027,Pato Branco,BR4107,Sudoeste Paranaense,0,6828,IBGE (2015), ,,0
BR412880,Xambrê,4128807,359.712,BR41,PR,BR41002,Umuarama,BR4101,Noroeste Paranaense,0,6016,IBGE (2015), ,,0
BR410010,Abatiá,4100103,228.717,BR41,PR,BR41015,Cornélio Procópio,BR4104,Norte Pioneiro Paranaense,0,7823,IBGE (2015),Interior Sul,Integral,1
BR410020,Adrianópolis,4100202,1349.331,BR41,PR,BR41035,Cerro Azul,BR4110,Metropolitana de Curitiba,0,6333,IBGE (2015), ,,0
BR410030,Agudos do Sul,4100301,192.261,BR41,PR,BR41039,Rio Negro,BR4110,Metropolitana de Curitiba,0,8983,IBGE (2015), ,,0
BR410040,Almirante Tamandaré,4100400,194.744,BR41,PR,BR41037,Curitiba,BR4110,Metropolitana de Curitiba,0,112870,IBGE (2015),Litoral Sul,Integral,1
BR410080,Alvorada do Sul,4100806,424.25,BR41,PR,BR41007,Porecatu,BR4103,Norte Central Paranaense,0,11057,IBGE (2015), ,,0
BR410110,Andirá,4101101,236.075,BR41,PR,BR41015,Cornélio Procópio,BR4104,Norte Pioneiro Paranaense,0,20876,IBGE (2015), ,,0
BR410120,Antonina,4101200,882.317,BR41,PR,BR41038,Paranaguá,BR4110,Metropolitana de Curitiba,0,19416,IBGE (2015),Litoral Sul,Integral,1
BR410130,Antônio Olinto,4101309,469.62,BR41,PR,BR41034,São Mateus do Sul,BR4109,Sudeste Paranaense,0,7578,IBGE (2015), ,,0
BR410160,Arapoti,4101606,1360.494,BR41,PR,BR41020,Jaguariaíva,BR4105,Centro Oriental Paranaense,0,27547,IBGE (2015),Interior Sul,Integral,1
BR410180,Araucária,4101804,469.24,BR41,PR,BR41037,Curitiba,BR4110,Metropolitana de Curitiba,0,133428,IBGE (2015),Litoral Sul,Integral,1
BR410190,Assaí,4101903,440.347,BR41,PR,BR41014,Assaí,BR4104,Norte Pioneiro Paranaense,0,16212,IBGE (2015),Interior Sul,Integral,1
BR410230,Balsa Nova,4102307,348.926,BR41,PR,BR41037,Curitiba,BR4110,Metropolitana de Curitiba,0,12337,IBGE (2015), ,,0
BR410240,Bandeirantes,4102406,445.192,BR41,PR,BR41015,Cornélio Procópio,BR4104,Norte Pioneiro Paranaense,0,32639,IBGE (2015),Interior Sul,Integral,1
BR410270,Barra do Jacaré,4102703,115.724,BR41,PR,BR41016,Jacarezinho,BR4104,Norte Pioneiro Paranaense,0,2821,IBGE (2015), ,,0
BR410280,Bela Vista do Paraíso,4102802,242.689,BR41,PR,BR41007,Porecatu,BR4103,Norte Central Paranaense,0,15612,IBGE (2015),Interior Sul,Integral,1
BR410310,Bocaiúva do Sul,4103107,826.344,BR41,PR,BR41037,Curitiba,BR4110,Metropolitana de Curitiba,0,12159,IBGE (2015), ,,0
BR410360,Cambará,4103602,366.174,BR41,PR,BR41016,Jacarezinho,BR4104,Norte Pioneiro Paranaense,0,25170,IBGE (2015), ,,0
BR410400,Campina Grande do Sul,4104006,539.245,BR41,PR,BR41037,Curitiba,BR4110,Metropolitana de Curitiba,0,41821,IBGE (2015),Litoral Sul,Integral,1
BR410410,Campo do Tenente,4104105,304.488,BR41,PR,BR41039,Rio Negro,BR4110,Metropolitana de Curitiba,0,7693,IBGE (2015), ,,0
BR410420,Campo Largo,4104204,1243.552,BR41,PR,BR41037,Curitiba,BR4110,Metropolitana de Curitiba,0,124098,IBGE (2015),Litoral Sul,Integral,1
BR410425,Campo Magro,4104253,275.352,BR41,PR,BR41037,Curitiba,BR4110,Metropolitana de Curitiba,0,27517,IBGE (2015),Litoral Sul,Integral,1
BR410465,Carambeí,4104659,649.679,BR41,PR,BR41021,Ponta Grossa,BR4105,Centro Oriental Paranaense,0,21590,IBGE (2015), ,,0
BR410470,Carlópolis,4104709,451.419,BR41,PR,BR41018,Wenceslau Braz,BR4104,Norte Pioneiro Paranaense,0,14337,IBGE (2015), ,,0
BR410490,Castro,4104907,2531.503,BR41,PR,BR41021,Ponta Grossa,BR4105,Centro Oriental Paranaense,0,70810,IBGE (2015), ,,0
BR410520,Cerro Azul,4105201,1341.189,BR41,PR,BR41035,Cerro Azul,BR4110,Metropolitana de Curitiba,0,17755,IBGE (2015), ,,0
BR410580,Colombo,4105805,197.793,BR41,PR,BR41037,Curitiba,BR4110,Metropolitana de Curitiba,0,232432,IBGE (2015),Litoral Sul,Integral,1
BR410600,Congonhinhas,4106001,535.963,BR41,PR,BR41015,Cornélio Procópio,BR4104,Norte Pioneiro Paranaense,0,8736,IBGE (2015),Interior Sul,Integral,1
BR410610,Conselheiro Mairinck,4106100,204.705,BR41,PR,BR41017,Ibaiti,BR4104,Norte Pioneiro Paranaense,0,3831,IBGE (2015),Interior Sul,Integral,1
BR410620,Contenda,4106209,299.037,BR41,PR,BR41037,Curitiba,BR4110,Metropolitana de Curitiba,0,17525,IBGE (2015), ,,0
BR410640,Cornélio Procópio,4106407,635.1,BR41,PR,BR41015,Cornélio Procópio,BR4104,Norte Pioneiro Paranaense,0,48551,IBGE (2015),Interior Sul,Integral,1
BR410690,Curitiba,4106902,435.036,BR41,PR,BR41037,Curitiba,BR4110,Metropolitana de Curitiba,1,1879355,IBGE (2015),Litoral Sul,Integral,1
BR410700,Curiúva,4107009,576.263,BR41,PR,BR41017,Ibaiti,BR4104,Norte Pioneiro Paranaense,0,14817,IBGE (2015),Interior Sul,Integral,1
BR410765,Fazenda Rio Grande,4107652,116.678,BR41,PR,BR41037,Curitiba,BR4110,Metropolitana de Curitiba,0,92204,IBGE (2015),Litoral Sul,Integral,1
BR410773,Fernandes Pinheiro,4107736,406.5,BR41,PR,BR41031,Prudentópolis,BR4109,Sudeste Paranaense,0,5954,IBGE (2015), ,,0
BR410775,Figueira,4107751,129.769,BR41,PR,BR41017,Ibaiti,BR4104,Norte Pioneiro Paranaense,0,8268,IBGE (2015),Interior Sul,Integral,1
BR410895,Guamiranga,4108957,244.795,BR41,PR,BR41031,Prudentópolis,BR4109,Sudeste Paranaense,0,8484,IBGE (2015), ,,0
BR410900,Guapirama,4109005,189.1,BR41,PR,BR41018,Wenceslau Braz,BR4104,Norte Pioneiro Paranaense,0,3950,IBGE (2015),Interior Sul,Integral,1
BR410950,Guaraqueçaba,4109500,2020.09,BR41,PR,BR41038,Paranaguá,BR4110,Metropolitana de Curitiba,0,7966,IBGE (2015),Litoral Sul,Integral,1
BR410960,Guaratuba,4109609,1326.791,BR41,PR,BR41038,Paranaguá,BR4110,Metropolitana de Curitiba,0,35182,IBGE (2015),Litoral Sul,Integral,1
BR410970,Ibaiti,4109708,897.735,BR41,PR,BR41017,Ibaiti,BR4104,Norte Pioneiro Paranaense,0,30678,IBGE (2015),Interior Sul,Integral,1
BR410980,Ibiporã,4109807,297.742,BR41,PR,BR41011,Londrina,BR4103,Norte Central Paranaense,0,52330,IBGE (2015),Interior Sul,Integral,1
BR411007,Imbaú,4110078,330.703,BR41,PR,BR41019,Telêmaco Borba,BR4105,Centro Oriental Paranaense,0,12400,IBGE (2015),Interior Sul,Integral,1
BR411010,Imbituva,4110102,756.535,BR41,PR,BR41031,Prudentópolis,BR4109,Sudeste Paranaense,0,31055,IBGE (2015), ,,0
BR411020,Inácio Martins,4110201,936.208,BR41,PR,BR41029,Guarapuava,BR4108,Centro-Sul Paranaense,0,11307,IBGE (2015),Interior Sul,Integral,1
BR411050,Ipiranga,4110508,927.087,BR41,PR,BR41031,Prudentópolis,BR4109,Sudeste Paranaense,0,14978,IBGE (2015), ,,0
BR411070,Irati,4110706,999.516,BR41,PR,BR41032,Irati,BR4109,Sudeste Paranaense,0,59708,IBGE (2015),Interior Sul,Integral,1
BR411100,Itambaracá,4111001,207.342,BR41,PR,BR41015,Cornélio Procópio,BR4104,Norte Pioneiro Paranaense,0,6852,IBGE (2015), ,,0
BR411125,Itaperuçu,4111258,320.578,BR41,PR,BR41037,Curitiba,BR4110,Metropolitana de Curitiba,0,26755,IBGE (2015), ,,0
BR411140,Ivaí,4111407,607.848,BR41,PR,BR41031,Prudentópolis,BR4109,Sudeste Paranaense,0,13628,IBGE (2015),Interior Sul,Integral,1
BR411170,Jaboti,4111704,139.277,BR41,PR,BR41017,Ibaiti,BR4104,Norte Pioneiro Paranaense,0,5197,IBGE (2015),Interior Sul,Integral,1
BR411180,Jacarezinho,4111803,602.529,BR41,PR,BR41016,Jacarezinho,BR4104,Norte Pioneiro Paranaense,0,40243,IBGE (2015), ,,0
BR411200,Jaguariaíva,4112009,1453.066,BR41,PR,BR41020,Jaguariaíva,BR4105,Centro Oriental Paranaense,0,34468,IBGE (2015), ,,0
BR411230,Japira,4112306,188.287,BR41,PR,BR41017,Ibaiti,BR4104,Norte Pioneiro Paranaense,0,5071,IBGE (2015),Interior Sul,Integral,1
BR411270,Jataizinho,4112702,159.178,BR41,PR,BR41014,Assaí,BR4104,Norte Pioneiro Paranaense,0,12504,IBGE (2015),Interior Sul,Integral,1
BR411280,Joaquim Távora,4112801,289.173,BR41,PR,BR41018,Wenceslau Braz,BR4104,Norte Pioneiro Paranaense,0,11544,IBGE (2015), ,,0
BR411290,Jundiaí do Sul,4112900,320.816,BR41,PR,BR41016,Jacarezinho,BR4104,Norte Pioneiro Paranaense,0,3456,IBGE (2015),Interior Sul,Integral,1
BR411320,Lapa,4113205,2093.859,BR41,PR,BR41036,Lapa,BR4110,Metropolitana de Curitiba,0,47557,IBGE (2015), ,,0
BR411340,Leópolis,4113403,344.917,BR41,PR,BR41015,Cornélio Procópio,BR4104,Norte Pioneiro Paranaense,0,4165,IBGE (2015),Interior Sul,Integral,1
BR411370,Londrina,4113700,1652.569,BR41,PR,BR41011,Londrina,BR4103,Norte Central Paranaense,0,548249,IBGE (2015),Interior Sul,Integral,1
BR411390,Mallet,4113908,723.024,BR41,PR,BR41032,Irati,BR4109,Sudeste Paranaense,0,13567,IBGE (2015), ,,0
BR411430,Mandirituba,4114302,379.179,BR41,PR,BR41037,Curitiba,BR4110,Metropolitana de Curitiba,0,24905,IBGE (2015), ,,0
BR411570,Matinhos,4115705,117.743,BR41,PR,BR41038,Paranaguá,BR4110,Metropolitana de Curitiba,0,32591,IBGE (2015),Litoral Sul,Integral,1
BR411575,Mauá da Serra,4115754,108.324,BR41,PR,BR41010,Apucarana,BR4103,Norte Central Paranaense,0,9705,IBGE (2015),Interior Sul,Integral,1
BR411620,Morretes,4116208,684.58,BR41,PR,BR41038,Paranaguá,BR4110,Metropolitana de Curitiba,0,16435,IBGE (2015),Litoral Sul,Integral,1
BR411660,Nova América da Colina,4116604,129.476,BR41,PR,BR41015,Cornélio Procópio,BR4104,Norte Pioneiro Paranaense,0,3553,IBGE (2015),Interior Sul,Integral,1
BR411700,Nova Fátima,4117008,283.423,BR41,PR,BR41015,Cornélio Procópio,BR4104,Norte Pioneiro Paranaense,0,8359,IBGE (2015),Interior Sul,Integral,1
BR411721,Nova Santa Bárbara,4117214,71.764,BR41,PR,BR41014,Assaí,BR4104,Norte Pioneiro Paranaense,0,4163,IBGE (2015),Interior Sul,Integral,1
BR411730,Ortigueira,4117305,2429.564,BR41,PR,BR41019,Telêmaco Borba,BR4105,Centro Oriental Paranaense,0,23418,IBGE (2015),Interior Sul,Integral,1
BR411770,Palmeira,4117701,1470.072,BR41,PR,BR41021,Ponta Grossa,BR4105,Centro Oriental Paranaense,0,33753,IBGE (2015), ,,0
BR411820,Paranaguá,4118204,826.674,BR41,PR,BR41038,Paranaguá,BR4110,Metropolitana de Curitiba,0,150660,IBGE (2015),Litoral Sul,Integral,1
BR411860,Paula Freitas,4118600,421.409,BR41,PR,BR41033,União da Vitória,BR4109,Sudeste Paranaense,0,5773,IBGE (2015),Interior Sul,Integral,1
BR411870,Paulo Frontin,4118709,369.862,BR41,PR,BR41033,União da Vitória,BR4109,Sudeste Paranaense,0,7291,IBGE (2015), ,,0
BR411910,Piên,4119103,254.792,BR41,PR,BR41039,Rio Negro,BR4110,Metropolitana de Curitiba,0,12211,IBGE (2015), ,,0
BR411915,Pinhais,4119152,60.869,BR41,PR,BR41037,Curitiba,BR4110,Metropolitana de Curitiba,0,127045,IBGE (2015),Litoral Sul,Integral,1
BR411920,Pinhalão,4119202,220.626,BR41,PR,BR41017,Ibaiti,BR4104,Norte Pioneiro Paranaense,0,6425,IBGE (2015),Interior Sul,Integral,1
BR411940,Piraí do Sul,4119400,1403.066,BR41,PR,BR41020,Jaguariaíva,BR4105,Centro Oriental Paranaense,0,24953,IBGE (2015), ,,0
BR411950,Piraquara,4119509,227.042,BR41,PR,BR41037,Curitiba,BR4110,Metropolitana de Curitiba,0,104481,IBGE (2015),Litoral Sul,Integral,1
BR411990,Ponta Grossa,4119905,2054.732,BR41,PR,BR41021,Ponta Grossa,BR4105,Centro Oriental Paranaense,0,337865,IBGE (2015), ,,0
BR411995,Pontal do Paraná,4119954,199.847,BR41,PR,BR41038,Paranaguá,BR4110,Metropolitana de Curitiba,0,24352,IBGE (2015),Litoral Sul,Integral,1
BR412010,Porto Amazonas,4120101,186.581,BR41,PR,BR41036,Lapa,BR4110,Metropolitana de Curitiba,0,4782,IBGE (2015), ,,0
BR412030,Porto Vitória,4120309,213.013,BR41,PR,BR41033,União da Vitória,BR4109,Sudeste Paranaense,0,4143,IBGE (2015),Interior Sul,Integral,1
BR412050,Primeiro de Maio,4120507,414.442,BR41,PR,BR41007,Porecatu,BR4103,Norte Central Paranaense,0,11243,IBGE (2015), ,,0
BR412060,Prudentópolis,4120606,2236.579,BR41,PR,BR41031,Prudentópolis,BR4109,Sudeste Paranaense,0,51567,IBGE (2015),Interior Sul,Integral,1
BR412070,Quatiguá,4120705,112.689,BR41,PR,BR41018,Wenceslau Braz,BR4104,Norte Pioneiro Paranaense,0,7410,IBGE (2015),Interior Sul,Integral,1
BR412080,Quatro Barras,4120804,180.471,BR41,PR,BR41037,Curitiba,BR4110,Metropolitana de Curitiba,0,22048,IBGE (2015),Litoral Sul,Integral,1
BR412120,Quitandinha,4121208,447.024,BR41,PR,BR41039,Rio Negro,BR4110,Metropolitana de Curitiba,0,18419,IBGE (2015), ,,0
BR412130,Rancho Alegre,4121307,167.646,BR41,PR,BR41014,Assaí,BR4104,Norte Pioneiro Paranaense,0,3990,IBGE (2015),Interior Sul,Integral,1
BR412150,Rebouças,4121505,481.84,BR41,PR,BR41032,Irati,BR4109,Sudeste Paranaense,0,14869,IBGE (2015), ,,0
BR412170,Reserva,4121703,1635.522,BR41,PR,BR41019,Telêmaco Borba,BR4105,Centro Oriental Paranaense,0,26522,IBGE (2015),Interior Sul,Integral,1
BR412180,Ribeirão Claro,4121802,629.224,BR41,PR,BR41016,Jacarezinho,BR4104,Norte Pioneiro Paranaense,0,10949,IBGE (2015), ,,0
BR412190,Ribeirão do Pinhal,4121901,374.732,BR41,PR,BR41015,Cornélio Procópio,BR4104,Norte Pioneiro Paranaense,0,13646,IBGE (2015),Interior Sul,Integral,1
BR412200,Rio Azul,4122008,629.745,BR41,PR,BR41032,Irati,BR4109,Sudeste Paranaense,0,15014,IBGE (2015),Interior Sul,Integral,1
BR412220,Rio Branco do Sul,4122206,812.288,BR41,PR,BR41037,Curitiba,BR4110,Metropolitana de Curitiba,0,32232,IBGE (2015), ,,0
BR412230,Rio Negro,4122305,604.138,BR41,PR,BR41039,Rio Negro,BR4110,Metropolitana de Curitiba,0,33395,IBGE (2015), ,,0
BR412265,Rosário do Ivaí,4122651,371.25,BR41,PR,BR41013,Ivaiporã,BR4103,Norte Central Paranaense,0,5367,IBGE (2015),Interior Sul,Integral,1
BR412290,Salto do Itararé,4122909,200.52,BR41,PR,BR41018,Wenceslau Braz,BR4104,Norte Pioneiro Paranaense,0,5201,IBGE (2015),Interior Sul,Integral,1
BR412310,Santa Amélia,4123105,78.045,BR41,PR,BR41015,Cornélio Procópio,BR4104,Norte Pioneiro Paranaense,0,3684,IBGE (2015),Interior Sul,Integral,1
BR412320,Santa Cecília do Pavão,4123204,110.199,BR41,PR,BR41014,Assaí,BR4104,Norte Pioneiro Paranaense,0,3597,IBGE (2015),Interior Sul,Integral,1
BR412390,Santa Mariana,4123907,427.193,BR41,PR,BR41015,Cornélio Procópio,BR4104,Norte Pioneiro Paranaense,0,12432,IBGE (2015),Interior Sul,Integral,1
BR412400,Santana do Itararé,4124004,251.271,BR41,PR,BR41018,Wenceslau Braz,BR4104,Norte Pioneiro Paranaense,0,5267,IBGE (2015),Interior Sul,Integral,1
BR412410,Santo Antônio da Platina,4124103,721.472,BR41,PR,BR41016,Jacarezinho,BR4104,Norte Pioneiro Paranaense,0,45299,IBGE (2015),Interior Sul,Integral,1
BR412430,Santo Antônio do Paraíso,4124301,165.904,BR41,PR,BR41015,Cornélio Procópio,BR4104,Norte Pioneiro Paranaense,0,2333,IBGE (2015),Interior Sul,Integral,1
BR412470,São Jerônimo da Serra,4124707,823.774,BR41,PR,BR41014,Assaí,BR4104,Norte Pioneiro Paranaense,0,11553,IBGE (2015),Interior Sul,Integral,1
BR412510,São João do Triunfo,4125100,720.407,BR41,PR,BR41034,São Mateus do Sul,BR4109,Sudeste Paranaense,0,14700,IBGE (2015), ,,0
BR412540,São José da Boa Vista,4125407,399.668,BR41,PR,BR41018,Wenceslau Braz,BR4104,Norte Pioneiro Paranaense,0,6539,IBGE (2015), ,,0
BR412550,São José dos Pinhais,4125506,946.435,BR41,PR,BR41037,Curitiba,BR4110,Metropolitana de Curitiba,0,297895,IBGE (2015),Litoral Sul,Integral,1
BR412560,São Mateus do Sul,4125605,1341.714,BR41,PR,BR41034,São Mateus do Sul,BR4109,Sudeste Paranaense,0,44594,IBGE (2015), ,,0
BR412600,São Sebastião da Amoreira,4126009,227.982,BR41,PR,BR41014,Assaí,BR4104,Norte Pioneiro Paranaense,0,8952,IBGE (2015),Interior Sul,Integral,1
BR412620,Sapopema,4126207,677.609,BR41,PR,BR41017,Ibaiti,BR4104,Norte Pioneiro Paranaense,0,6908,IBGE (2015),Interior Sul,Integral,1
BR412630,Sengés,4126306,1437.365,BR41,PR,BR41020,Jaguariaíva,BR4105,Centro Oriental Paranaense,0,19302,IBGE (2015), ,,0
BR412640,Sertaneja,4126405,444.492,BR41,PR,BR41015,Cornélio Procópio,BR4104,Norte Pioneiro Paranaense,0,5724,IBGE (2015),Interior Sul,Integral,1
BR412650,Sertanópolis,4126504,505.532,BR41,PR,BR41007,Porecatu,BR4103,Norte Central Paranaense,0,16373,IBGE (2015),Interior Sul,Integral,1
BR412660,Siqueira Campos,4126603,278.035,BR41,PR,BR41018,Wenceslau Braz,BR4104,Norte Pioneiro Paranaense,0,20094,IBGE (2015),Interior Sul,Integral,1
BR412667,Tamarana,4126678,472.155,BR41,PR,BR41011,Londrina,BR4103,Norte Central Paranaense,0,13730,IBGE (2015),Interior Sul,Integral,1
BR412700,Teixeira Soares,4127007,902.793,BR41,PR,BR41031,Prudentópolis,BR4109,Sudeste Paranaense,0,11495,IBGE (2015), ,,0
BR412710,Telêmaco Borba,4127106,1382.86,BR41,PR,BR41019,Telêmaco Borba,BR4105,Centro Oriental Paranaense,0,75809,IBGE (2015),Interior Sul,Integral,1
BR412750,Tibagi,4127502,2951.567,BR41,PR,BR41019,Telêmaco Borba,BR4105,Centro Oriental Paranaense,0,20377,IBGE (2015), ,,0
BR412760,Tijucas do Sul,4127601,671.889,BR41,PR,BR41039,Rio Negro,BR4110,Metropolitana de Curitiba,0,15970,IBGE (2015), ,,0
BR412780,Tomazina,4127809,591.438,BR41,PR,BR41018,Wenceslau Braz,BR4104,Norte Pioneiro Paranaense,0,8619,IBGE (2015),Interior Sul,Integral,1
